retiro_ID,fecha,year,mes,semestre,estudiante_nombres,estudiante_apellidos,carrera,estudiante_fecha_ingreso,genero,docente_nombres,docente_apellidos,departamento,materia_nombre,uvs,periodo,fecha_inicio,fecha_fin,tipo_retiro,razon_retiro
1159,2023-09-26,2023,9,2,Verónica Patricia,Aguilar,Matemática,2019-08-30,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1160,2023-09-27,2023,9,2,Arturo José,Vega,Física,2022-01-22,Masculino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1161,2023-09-28,2023,9,2,Lucía Gabriela,Contreras,Biología,2021-07-11,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1162,2023-09-29,2023,9,2,Raúl Antonio,Miranda,Ciencias Sociales,2020-03-18,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Salud
1163,2023-09-30,2023,9,2,Silvia Marcela,Paredes,Química,2023-04-25,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1164,2023-09-01,2023,9,2,José Luis,Jiménez,Informática,2019-10-15,Masculino,Luis Gómez,Informática,Informática,Programación Web,3,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1165,2023-09-02,2023,9,2,Elena María,Ruiz,Matemática,2022-05-30,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1166,2023-09-03,2023,9,2,Mario Alberto,Santos,Física,2021-02-14,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,2,2023-07-04,2023-12-02,Temporal,Salud
1167,2023-09-04,2023,9,2,Teresa de Jesús,Moreno,Biología,2020-09-05,Femenino,Gabino Iglesias,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1168,2023-09-05,2023,9,2,Alberto José,Campos,Ciencias Sociales,2023-01-20,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1169,2023-09-06,2023,9,2,Marina Elizabeth,Ortega,Química,2019-07-12,Femenino,Gilberto Alcántar,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1170,2023-09-07,2023,9,2,Sergio Antonio,Méndez,Informática,2022-04-18,Masculino,Luis Gómez,Informática,Informática,Estructuras de Datos,4,2,2023-07-04,2023-12-02,Temporal,Salud
1171,2023-09-08,2023,9,2,Olga Lucía,Cervantes,Matemática,2021-11-25,Femenino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1172,2023-09-09,2023,9,2,Felipe Andrés,Navarro,Física,2020-02-28,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1173,2023-09-10,2023,9,2,Alicia María,Guerrero,Biología,2023-03-15,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1174,2023-09-11,2023,9,2,Héctor Manuel,Reyes,Ciencias Sociales,2019-12-05,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Salud
1175,2023-09-12,2023,9,2,Luisa Fernanda,Espinoza,Química,2022-07-22,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1176,2023-09-13,2023,9,2,Javier Antonio,Lara,Informática,2021-04-30,Masculino,Luis Gómez,Informática,Informática,Bases de Datos,5,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1177,2023-09-14,2023,9,2,Rosa Isela,Medina,Matemática,2020-01-15,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1178,2023-09-15,2023,9,2,Ernesto José,Cisneros,Física,2023-06-10,Masculino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,2,2023-07-04,2023-12-02,Temporal,Salud
1179,2023-09-16,2023,9,2,Yolanda Patricia,Rosas,Biología,2019-09-18,Femenino,Gabino Iglesias,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1180,2023-09-17,2023,9,2,Marcos Vinicio,Vázquez,Ciencias Sociales,2022-02-25,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1181,2023-09-18,2023,9,2,Gladys Beatriz,Fuentes,Química,2021-05-12,Femenino,Gilberto Alcántar,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1182,2023-09-19,2023,9,2,Rodrigo José,Acosta,Informática,2020-12-05,Masculino,Luis Gómez,Informática,Informática,Programación Web,3,2,2023-07-04,2023-12-02,Temporal,Salud
1183,2023-09-20,2023,9,2,Norma Angélica,Herrera,Matemática,2023-07-20,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1184,2023-09-21,2023,9,2,Guillermo Antonio,Ponce,Física,2021-04-15,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1185,2023-09-22,2023,9,2,Cecilia Margarita,Rangel,Biología,2020-11-30,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1186,2023-09-23,2023,9,2,Óscar Alejandro,Valdez,Ciencias Sociales,2022-08-22,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Salud
1187,2023-09-24,2023,9,2,Irma Guadalupe,Sosa,Química,2020-05-10,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1188,2023-09-25,2023,9,2,Rubén Darío,Ibarra,Informática,2023-02-28,Masculino,Luis Gómez,Informática,Informática,Estructuras de Datos,4,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1189,2023-09-26,2023,9,2,Victoria Elena,Molina,Matemática,2019-10-15,Femenino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1190,2023-09-27,2023,9,2,Enrique Rafael,Ortega,Física,2022-03-18,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,2,2023-07-04,2023-12-02,Temporal,Salud
1191,2023-09-28,2023,9,2,Diana Carolina,Serrano,Biología,2021-06-22,Femenino,Gabino Iglesias,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1192,2023-09-29,2023,9,2,Roberto Carlos,Méndez,Ciencias Sociales,2020-09-30,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1193,2023-09-30,2023,9,2,Sandra Patricia,Guzmán,Química,2023-04-05,Femenino,Gilberto Alcántar,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1194,2023-09-01,2023,9,2,Mauricio Alejandro,Ríos,Informática,2020-12-20,Masculino,Luis Gómez,Informática,Informática,Bases de Datos,5,2,2023-07-04,2023-12-02,Temporal,Salud
1195,2023-09-02,2023,9,2,Leticia María,Contreras,Matemática,2022-05-15,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1196,2023-09-03,2023,9,2,José Manuel,Vega,Física,2021-02-28,Masculino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1197,2023-09-04,2023,9,2,Karla Vanessa,Santos,Biología,2020-07-10,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1198,2023-09-05,2023,9,2,Luis Fernando,Campos,Ciencias Sociales,2023-01-05,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Salud
1199,2023-09-06,2023,9,2,Mónica Patricia,Paredes,Química,2019-08-15,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1200,2023-09-07,2023,9,2,Alfredo José,Lara,Informática,2022-06-30,Masculino,Luis Gómez,Informática,Informática,Programación Web,3,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1201,2023-09-08,2023,9,2,María Fernanda,Medina,Matemática,2021-03-22,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1202,2023-09-09,2023,9,2,Francisco Javier,Rodríguez,Física,2020-10-18,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,2,2023-07-04,2023-12-02,Temporal,Salud
1203,2023-09-10,2023,9,2,Carolina Elizabeth,Gómez,Biología,2023-04-10,Femenino,Gabino Iglesias,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1204,2023-09-11,2023,9,2,José Ricardo,Miranda,Ciencias Sociales,2020-11-25,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1205,2023-10-01,2023,10,2,Juan Carlos,Mendoza,Informática,2021-03-15,Masculino,Luis Gómez,Informática,Informática,Estructuras de Datos,4,2,2023-07-04,2023-12-02,Temporal,Salud
1206,2023-10-02,2023,10,2,María Fernanda,González,Matemática,2020-08-20,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1207,2023-10-03,2023,10,2,Carlos Andrés,Martínez,Física,2022-01-10,Masculino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1208,2023-10-04,2023,10,2,Laura Beatriz,Rodríguez,Biología,2023-02-28,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1209,2023-10-05,2023,10,2,Pedro Antonio,Sánchez,Ciencias Sociales,2019-11-05,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Salud
1210,2023-10-06,2023,10,2,Ana Sofía,Díaz,Química,2021-09-15,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1211,2023-10-07,2023,10,2,Jorge Luis,Ramírez,Informática,2022-03-22,Masculino,Luis Gómez,Informática,Informática,Bases de Datos,5,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1212,2023-10-08,2023,10,2,Sofía Alejandra,Gómez,Matemática,2020-07-18,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1213,2023-10-09,2023,10,2,Diego Armando,López,Física,2023-01-12,Masculino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,2,2023-07-04,2023-12-02,Temporal,Salud
1214,2023-10-10,2023,10,2,Valeria Michelle,Torres,Biología,2021-05-30,Femenino,Gabino Iglesias,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1215,2023-10-11,2023,10,2,Andrés Felipe,Mendoza,Ciencias Sociales,2019-09-10,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1216,2023-10-12,2023,10,2,Daniela Alejandra,Castro,Química,2022-02-14,Femenino,Gilberto Alcántar,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1217,2023-10-13,2023,10,2,Ricardo José,Pérez,Informática,2020-11-25,Masculino,Luis Gómez,Informática,Informática,Programación Web,3,2,2023-07-04,2023-12-02,Temporal,Salud
1218,2023-10-14,2023,10,2,Patricia Elizabeth,Núñez,Matemática,2021-08-17,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1219,2023-10-15,2023,10,2,Oscar David,Silva,Física,2023-03-05,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1220,2023-10-16,2023,10,2,Beatriz Adriana,Ríos,Biología,2020-04-22,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1221,2023-10-17,2023,10,2,Fernando José,Morales,Ciencias Sociales,2022-07-15,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Salud
1222,2023-10-18,2023,10,2,Gabriela Alejandra,Ortiz,Química,2021-01-30,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1223,2023-10-19,2023,10,2,Roberto Carlos,Guzmán,Informática,2019-12-10,Masculino,Luis Gómez,Informática,Informática,Estructuras de Datos,4,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1224,2023-10-20,2023,10,2,Claudia Marcela,Delgado,Matemática,2023-02-18,Femenino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1225,2023-10-21,2023,10,2,Eduardo Antonio,Rojas,Física,2020-06-25,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,2,2023-07-04,2023-12-02,Temporal,Salud
1226,2023-10-22,2023,10,2,Isabel Cristina,Flores,Biología,2022-09-14,Femenino,Gabino Iglesias,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1227,2023-10-23,2023,10,2,Manuel Alejandro,Cordero,Ciencias Sociales,2021-04-05,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1228,2023-10-24,2023,10,2,Adriana Carolina,Mejía,Química,2020-10-20,Femenino,Gilberto Alcántar,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1229,2023-10-25,2023,10,2,Francisco Javier,Solís,Informática,2023-05-15,Masculino,Luis Gómez,Informática,Informática,Bases de Datos,5,2,2023-07-04,2023-12-02,Temporal,Salud
1230,2023-10-26,2023,10,2,Verónica Patricia,Aguilar,Matemática,2019-08-30,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1231,2023-10-27,2023,10,2,Arturo José,Vega,Física,2022-01-22,Masculino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1232,2023-10-28,2023,10,2,Lucía Gabriela,Contreras,Biología,2021-07-11,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1233,2023-10-29,2023,10,2,Raúl Antonio,Miranda,Ciencias Sociales,2020-03-18,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Salud
1234,2023-10-30,2023,10,2,Silvia Marcela,Paredes,Química,2023-04-25,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1235,2023-10-31,2023,10,2,José Luis,Jiménez,Informática,2019-10-15,Masculino,Luis Gómez,Informática,Informática,Programación Web,3,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1236,2023-10-01,2023,10,2,Elena María,Ruiz,Matemática,2022-05-30,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1237,2023-10-02,2023,10,2,Mario Alberto,Santos,Física,2021-02-14,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,2,2023-07-04,2023-12-02,Temporal,Salud
1238,2023-10-03,2023,10,2,Teresa de Jesús,Moreno,Biología,2020-09-05,Femenino,Gabino Iglesias,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1239,2023-10-04,2023,10,2,Alberto José,Campos,Ciencias Sociales,2023-01-20,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1240,2023-10-05,2023,10,2,Marina Elizabeth,Ortega,Química,2019-07-12,Femenino,Gilberto Alcántar,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1241,2023-10-06,2023,10,2,Sergio Antonio,Méndez,Informática,2022-04-18,Masculino,Luis Gómez,Informática,Informática,Estructuras de Datos,4,2,2023-07-04,2023-12-02,Temporal,Salud
1242,2023-10-07,2023,10,2,Olga Lucía,Cervantes,Matemática,2021-11-25,Femenino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1243,2023-10-08,2023,10,2,Felipe Andrés,Navarro,Física,2020-02-28,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1244,2023-10-09,2023,10,2,Alicia María,Guerrero,Biología,2023-03-15,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1245,2023-10-10,2023,10,2,Héctor Manuel,Reyes,Ciencias Sociales,2019-12-05,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Salud
1246,2023-10-11,2023,10,2,Luisa Fernanda,Espinoza,Química,2022-07-22,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1247,2023-10-12,2023,10,2,Javier Antonio,Lara,Informática,2021-04-30,Masculino,Luis Gómez,Informática,Informática,Bases de Datos,5,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1248,2023-10-13,2023,10,2,Rosa Isela,Medina,Matemática,2020-01-15,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1249,2023-10-14,2023,10,2,Ernesto José,Cisneros,Física,2023-06-10,Masculino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,2,2023-07-04,2023-12-02,Temporal,Salud
1250,2023-10-15,2023,10,2,Yolanda Patricia,Rosas,Biología,2019-09-18,Femenino,Gabino Iglesias,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1251,2023-10-16,2023,10,2,Marcos Vinicio,Vázquez,Ciencias Sociales,2022-02-25,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1252,2023-10-17,2023,10,2,Gladys Beatriz,Fuentes,Química,2021-05-12,Femenino,Gilberto Alcántar,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1253,2023-10-18,2023,10,2,Rodrigo José,Acosta,Informática,2020-12-05,Masculino,Luis Gómez,Informática,Informática,Programación Web,3,2,2023-07-04,2023-12-02,Temporal,Salud
1254,2023-10-19,2023,10,2,Norma Angélica,Herrera,Matemática,2023-07-20,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1255,2023-10-20,2023,10,2,Guillermo Antonio,Ponce,Física,2021-04-15,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1256,2023-10-21,2023,10,2,Cecilia Margarita,Rangel,Biología,2020-11-30,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1257,2023-10-22,2023,10,2,Óscar Alejandro,Valdez,Ciencias Sociales,2022-08-22,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Salud
1258,2023-10-23,2023,10,2,Irma Guadalupe,Sosa,Química,2020-05-10,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1259,2023-10-24,2023,10,2,Rubén Darío,Ibarra,Informática,2023-02-28,Masculino,Luis Gómez,Informática,Informática,Estructuras de Datos,4,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1260,2023-10-25,2023,10,2,Victoria Elena,Molina,Matemática,2019-10-15,Femenino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1261,2023-10-26,2023,10,2,Enrique Rafael,Ortega,Física,2022-03-18,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,2,2023-07-04,2023-12-02,Temporal,Salud
1262,2023-10-27,2023,10,2,Diana Carolina,Serrano,Biología,2021-06-22,Femenino,Gabino Iglesias,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1263,2023-10-28,2023,10,2,Roberto Carlos,Méndez,Ciencias Sociales,2020-09-30,Masculino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1264,2023-10-29,2023,10,2,Sandra Patricia,Guzmán,Química,2023-04-05,Femenino,Gilberto Alcántar,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
1265,2023-11-01,2023,11,2,Javier Ernesto,Mendoza,Informática,2021-03-15,Masculino,Luis Gómez,Informática,Informática,Estructuras de Datos,4,2,2023-07-04,2023-12-02,Temporal,Salud
1266,2023-11-02,2023,11,2,María José,García,Matemática,2020-08-20,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,2,2023-07-04,2023-12-02,Definitivo,Cambio de carrera
1267,2023-11-03,2023,11,2,Carlos Eduardo,Martínez,Física,2022-01-10,Masculino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,2,2023-07-04,2023-12-02,Temporal,Problemas económicos
1268,2023-11-04,2023,11,2,Laura Isabel,Rodríguez,Biología,2023-02-28,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,2,2023-07-04,2023-12-02,Definitivo,Problemas personales
